season,week,celebrity_name,vote_mean,vote_std,vote_CI_lower,vote_CI_upper,viewers,viewers_actual,votes_actual_mean,votes_actual_std,votes_actual_CI_lower,votes_actual_CI_upper,consistency_acceptance,consistency_mse,consistency_kl,certainty_score,confidence_interval_width,relative_uncertainty,is_eliminated
10,6,Chad Ochocinco,0.1559481307147391,0.1315316038754497,0.0058526237194793,0.4828009066934183,15.3,15300000.0,2386006.399935508,2012433.5392943805,89545.14290803329,7386853.8724093,0.2,0.0020659354667402,0.075098628457317,4.969105729772605e-07,7297308.729501267,0.8434317440844983,False
10,6,Evan Lysacek,0.1632255438001437,0.1299919270620668,0.0126597338037263,0.5081678530191908,15.3,15300000.0,2497350.820142199,1988876.4840496222,193693.92719701238,7774968.151193619,0.2,0.0020659354667402,0.075098628457317,5.027961792618143e-07,7581274.223996607,0.7963945105383216,False
10,6,Pamela Anderson,0.1572619771364391,0.1283830452830052,0.0063861282393033,0.4863535773875001,15.3,15300000.0,2406108.2501875185,1964260.5928299797,97707.76206134049,7441209.734028752,0.2,0.0020659354667402,0.075098628457317,5.090971608110839e-07,7343501.971967411,0.8163641817349225,False
10,6,Nicole Scherzinger,0.1581657953403285,0.1337227573073905,0.0055026505900299,0.4976485309791883,15.3,15300000.0,2419936.668707026,2045958.1868030746,84190.55402745747,7614022.523981581,0.2,0.0020659354667402,0.075098628457317,4.887683031265916e-07,7529831.969954124,0.8454593929089191,False
10,6,Erin Andrews,0.1730518401325666,0.1387073567341663,0.0054142920243987,0.5030026183858657,15.3,15300000.0,2647693.154028269,2122222.558032744,82838.66797330012,7695940.061303745,0.2,0.0020659354667402,0.075098628457317,4.7120389188732717e-07,7613101.393330445,0.8015364449630199,False
10,6,Jake Pavelka,0.0258274293082379,0.0209533371257563,0.0006608207566329,0.0776175439987314,15.3,15300000.0,395159.66841603984,320586.0580240714,10110.55757648337,1187548.4231805904,0.2,0.0020659354667402,0.075098628457317,3.1192775097144274e-06,1177437.865604107,0.8112823338199222,True
10,7,Niecy Nash,0.1989024281279602,0.1354000835990741,0.0283253202687625,0.5322955901515226,15.3,15300000.0,3043207.1503577908,2071621.2790658337,433377.40011206624,8144122.529318296,0.1665278934221482,0.0038464316845576,0.0994140352913891,4.827134802059257e-07,7710745.12920623,0.6807362025362856,False
10,7,Chad Ochocinco,0.1919044550207223,0.1373291620056887,0.0198992363809494,0.527013605665497,15.3,15300000.0,2936138.161817051,2101136.178687037,304458.31662852585,8063308.166682105,0.1665278934221482,0.0038464316845576,0.0994140352913891,4.7593275210373563e-07,7758849.850053579,0.7156121622651208,False
10,7,Evan Lysacek,0.1889953544000229,0.1415158359372856,0.0138807440010344,0.5451619441788538,15.3,15300000.0,2891628.9223203505,2165192.2898404696,212375.38321582632,8340977.745936463,0.1665278934221482,0.0038464316845576,0.0994140352913891,4.6185253053027867e-07,8128602.362720637,0.7487794416245632,False
10,7,Pamela Anderson,0.028228383210797,0.0241686412985528,0.0008890862232183,0.0901289595937437,15.3,15300000.0,431894.2631251941,369780.21186785784,13603.01921523999,1378973.0817842786,0.1665278934221482,0.0038464316845576,0.0994140352913891,2.704301808490347e-06,1365370.0625690387,0.8561822729297723,True
10,7,Nicole Scherzinger,0.1854273248373142,0.1377788528560415,0.0136088374895754,0.5429787207100467,15.3,15300000.0,2837038.070010907,2108016.4486974347,208215.2135905036,8307574.426863715,0.1665278934221482,0.0038464316845576,0.0994140352913891,4.7437937509384e-07,8099359.213273211,0.7430342479293309,False
10,7,Erin Andrews,0.2065420544031831,0.1421137485877509,0.0267479069107709,0.5527401263458059,15.3,15300000.0,3160093.4323687013,2174340.3533925884,409242.9757347948,8456923.93309083,0.1665278934221482,0.0038464316845576,0.0994140352913891,4.5990938747484e-07,8047680.957356036,0.68806204624234,False
10,8,Niecy Nash,0.0498972818137344,0.0376144050348832,0.0016891373182666,0.1406623394670978,15.3,15300000.0,763428.4117501363,575500.397033713,25843.80096947898,2152133.7938465965,0.2,0.0049690817609828,0.0856258948601813,1.737615243254431e-06,2126289.9928771174,0.7538367555831409,True
10,8,Chad Ochocinco,0.2465850087635201,0.1618591167504585,0.0330693255809511,0.6440714528016841,15.3,15300000.0,3772750.6340818577,2476444.486282015,505960.6813885519,9854293.227865767,0.2,0.0049690817609828,0.0856258948601813,4.038045680954355e-07,9348332.546477215,0.6564029077115738,False
10,8,Evan Lysacek,0.2318477637877165,0.166822315892534,0.01407875668063,0.6385305534175107,15.3,15300000.0,3547270.7859520623,2552381.43315577,215404.977213639,9769517.467287915,0.2,0.0049690817609828,0.0856258948601813,3.917908174769869e-07,9554112.490074275,0.7195338577657326,False
10,8,Nicole Scherzinger,0.2271766133302311,0.1687427695315558,0.0135868778931723,0.6315619298929562,15.3,15300000.0,3475802.1839525355,2581764.3738328037,207879.2317655362,9662897.527362231,0.2,0.0049690817609828,0.0856258948601813,3.873318660693915e-07,9455018.295596695,0.7427823095780814,False
10,8,Erin Andrews,0.2444933323047978,0.1685252714007026,0.0183461158547428,0.6379534923771462,15.3,15300000.0,3740747.9842634066,2578436.6524307495,280695.57257756486,9760688.433370337,0.2,0.0049690817609828,0.0856258948601813,3.8783175503866776e-07,9479992.860792773,0.6892837109791216,False
10,9,Chad Ochocinco,0.073897183759487,0.0517054961012613,0.0032414507839576,0.1873131086084656,15.3,15300000.0,1130626.9115201512,791094.090349298,49594.19699455128,2865890.5617095237,0.2,0.0091934305584496,0.0958696516799453,1.2640705424659668e-06,2816296.364714972,0.699695082691474,True
10,9,Evan Lysacek,0.3024446080207923,0.182050670510526,0.0395945122062555,0.7251291727088531,15.3,15300000.0,4627402.502718123,2785375.2588110478,605796.0367557091,11094476.342445454,0.2,0.0091934305584496,0.0958696516799453,3.5901792328295896e-07,10488680.305689745,0.6019306202939827,False
10,9,Nicole Scherzinger,0.2980616598714275,0.1781738756448579,0.0389054965765966,0.694749840634204,15.3,15300000.0,4560343.396032841,2726060.2973663257,595254.097621928,10629672.56170332,0.2,0.0091934305584496,0.0958696516799453,3.6682960906495744e-07,10034418.464081392,0.5977752245012503,False
10,9,Erin Andrews,0.3255965483482936,0.182419880429926,0.0532441067331131,0.723510766710107,15.3,15300000.0,4981627.189728892,2791024.1705778674,814634.8330166304,11069714.730664637,0.2,0.0091934305584496,0.0958696516799453,3.5829128685104446e-07,10255079.897648007,0.5602635573236783,False
10,10,Evan Lysacek,0.3107570961533415,0.2182562744345178,0.0192282989578166,0.7921453330923643,15.3,15300000.0,4754583.571146125,3339320.9988481225,294192.974054594,12119823.596313175,1.0,7.526437561118273e-05,0.0003469739095643,2.994619866981811e-07,11825630.622258581,0.7023372181558176,False
10,10,Nicole Scherzinger,0.3391647545646832,0.2229698137704513,0.0221350549142498,0.8218141502850614,15.3,15300000.0,5189220.744839653,3411438.150687905,338666.34018802195,12573756.49936144,1.0,7.526437561118273e-05,0.0003469739095643,2.931314192716448e-07,12235090.159173418,0.6574085625631481,False
10,10,Erin Andrews,0.3500781492819738,0.2240109426226741,0.0283840841021219,0.8142242092366984,15.3,15300000.0,5356195.684014199,3427367.422126914,434276.4867624651,12457630.401321486,1.0,7.526437561118273e-05,0.0003469739095643,2.91769041677589e-07,12023353.91455902,0.6398883880131643,False
11,1,David Hasselhoff,0.0102882153313732,0.0090139575680567,0.0002296792068838,0.0327165105922374,21.93,21930000.0,225620.56221701426,197676.08946748343,5036.865006961733,717473.0772877663,0.2,0.0004687188077129,0.0530707530172832,5.058755178426953e-06,712436.2122808045,0.8761439450600593,True
11,1,Florence Henderson,0.0881129403675745,0.0821366310148678,0.0021280713570951,0.3122643642659299,21.93,21930000.0,1932316.7822609087,1801256.318156051,46668.60486109555,6847957.508351843,0.2,0.0004687188077129,0.0530707530172832,5.551677652717054e-07,6801288.903490747,0.932174441940358,False
11,1,Kyle Massey,0.086729084301645,0.0814272465715527,0.0018668223297734,0.3013261208802932,21.93,21930000.0,1901968.8187350747,1785699.5173141507,40939.41369193066,6608081.83090483,0.2,0.0004687188077129,0.0530707530172832,5.600043178035739e-07,6567142.4172129,0.9388689760443863,False
11,1,Jennifer Grey,0.0900344056240222,0.0838635223701671,0.0023586284360768,0.3170416663427368,21.93,21930000.0,1974454.515334807,1839127.0455777645,51724.721603164224,6952723.742896218,0.2,0.0004687188077129,0.0530707530172832,5.437359309508265e-07,6900999.021293053,0.9314608319887808,False
11,1,Rick Fox,0.0861661339677198,0.0804790720529208,0.0018461775499718,0.3071188094250323,21.93,21930000.0,1889623.3179120952,1764906.0501205532,40486.67367088157,6735115.490690958,0.2,0.0004687188077129,0.0530707530172832,5.666020768242125e-07,6694628.817020076,0.9339988734213197,False
11,1,Kurt Warner,0.0862561534809092,0.0825223111841018,0.0021376948996143,0.3129841441971731,21.93,21930000.0,1891597.445836339,1809714.2842673527,46879.6491485416,6863742.282244005,0.2,0.0004687188077129,0.0530707530172832,5.52573108429507e-07,6816862.633095464,0.9567121631776242,False
11,1,Margaret Cho,0.0974367602742245,0.0860074486037238,0.0077821557856121,0.3353470611230356,21.93,21930000.0,2136788.1528137433,1886143.3478796629,170662.67637847335,7354161.050428171,0.2,0.0004687188077129,0.0530707530172832,5.301821152363894e-07,7183498.374049697,0.8827002084394614,False
11,1,Michael Bolton,0.0899798131811007,0.0799062970556415,0.0032283669511989,0.296590461644996,21.93,21930000.0,1973257.3030615381,1752345.0944302182,70798.08723979187,6504228.823874761,0.2,0.0004687188077129,0.0530707530172832,5.706635254179932e-07,6433430.73663497,0.8880469322026219,False
11,1,Brandy,0.0928189046066491,0.0895406043167834,0.002070333131432,0.3374594917732047,21.93,21930000.0,2035518.5780238148,1963625.45266706,45402.40557230376,7400486.654586379,0.2,0.0004687188077129,0.0530707530172832,5.092618296324986e-07,7355084.249014076,0.9646806832750442,False
11,1,The Situation,0.0974181819045804,0.082653651978739,0.0076456197072637,0.3106684184541896,21.93,21930000.0,2136380.7291674484,1812594.5878937463,167668.44018029294,6812958.416700377,0.2,0.0004687188077129,0.0530707530172832,5.516950425560783e-07,6645289.976520084,0.8484417422170429,False
11,1,Audrina Patridge,0.084304851976095,0.0810813919003992,0.0023003386086032,0.2993344861098449,21.93,21930000.0,1848805.4038357632,1778114.9243757545,50446.425686668175,6564405.280388899,0.2,0.0004687188077129,0.0530707530172832,5.623930286497328e-07,6513958.854702231,0.9617642401340101,False
11,1,Bristol Palin,0.0904545549841057,0.0858374456468971,0.0027366013818375,0.3207238038206094,21.93,21930000.0,1983668.3908014381,1882415.1830364536,60013.66830369637,7033473.017785964,0.2,0.0004687188077129,0.0530707530172832,5.312321520668921e-07,6973459.349482267,0.9489565855691856,False
11,2,Florence Henderson,0.0924821278419762,0.0873417636435664,0.002240963250646,0.3333713362861126,21.93,21930000.0,2028133.0635745379,1915404.876703411,49144.32408666678,7310833.40475445,0.2,0.0004321056300092,0.0394497101662102,5.220825581474625e-07,7261689.080667783,0.9444177559669354,False
11,2,Kyle Massey,0.0956156236891618,0.0897533365258447,0.0020614751362487,0.3218034991376132,21.93,21930000.0,2096850.6275033182,1968290.6700117744,45208.14973793399,7057150.736087858,0.2,0.0004321056300092,0.0394497101662102,5.080547843775704e-07,7011942.586349924,0.938689024480195,False
11,2,Jennifer Grey,0.1029041001055544,0.0959371203637207,0.0024782954216546,0.3529878367579006,21.93,21930000.0,2256686.915314808,2103901.0495763947,54349.01859688538,7741023.26010076,0.2,0.0004321056300092,0.0394497101662102,4.753072987410905e-07,7686674.241503874,0.9322963833832928,False
11,2,Rick Fox,0.0963709358223548,0.0909166219025086,0.0018748027595199,0.3401025678810585,21.93,21930000.0,2113414.622584241,1993801.5183220136,41114.42451627141,7458449.313631614,0.2,0.0004321056300092,0.0394497101662102,5.015541864404912e-07,7417334.889115342,0.9434029163118182,False
11,2,Kurt Warner,0.0955053845322577,0.0899906527027981,0.0021987559171224,0.334871625807435,21.93,21930000.0,2094433.0827924113,1973495.0137723624,48218.71726249423,7343734.75395705,0.2,0.0004321056300092,0.0394497101662102,5.067149834716349e-07,7295516.036694556,0.9422573726448172,False
11,2,Margaret Cho,0.0969470842546072,0.0882910964841407,0.0021702890154404,0.3412164945491907,21.93,21930000.0,2126049.557703536,1936223.7458972055,47594.438108607974,7482877.725463752,0.2,0.0004321056300092,0.0394497101662102,5.164689698956518e-07,7435283.287355144,0.9107143052623045,False
11,2,Michael Bolton,0.0192250372102002,0.0145695410248038,0.0003939390331374,0.0519788441892499,21.93,21930000.0,421605.0660196904,319510.0346739473,8639.082996703182,1139896.0530702502,0.2,0.0004321056300092,0.0394497101662102,3.1297823595372033e-06,1131256.970073547,0.7578420195240849,True
11,2,Brandy,0.1028771402571205,0.0962233166191618,0.0025797038246875,0.3508017852690875,21.93,21930000.0,2256095.6858386523,2110177.3334582183,56572.90487539688,7693083.150951089,0.2,0.0004321056300092,0.0394497101662102,4.738935966426935e-07,7636510.246075693,0.9353226224861149,False
11,2,The Situation,0.0997476415436697,0.0915305857713758,0.0028913855245595,0.3361222729280055,21.93,21930000.0,2187465.7790526766,2007265.7459662713,63408.08455358983,7371161.445311161,0.2,0.0004321056300092,0.0394497101662102,4.981898903120689e-07,7307753.360757571,0.9176215533006216,False
11,2,Audrina Patridge,0.0987998900245662,0.0930742046898776,0.0023794421527951,0.3411818862014608,21.93,21930000.0,2166681.5882387366,2041117.3088490155,52181.16641079655,7482118.764398035,0.2,0.0004321056300092,0.0394497101662102,4.89927504772567e-07,7429937.597987238,0.9420476547770961,False
11,2,Bristol Palin,0.099525034718531,0.0950631382869949,0.0024757712265072,0.3479784763731323,21.93,21930000.0,2182584.011377385,2084734.6226337983,54293.6629973029,7631167.986862791,0.2,0.0004321056300092,0.0394497101662102,4.796771298686916e-07,7576874.323865488,0.955168099723302,False
11,3,Florence Henderson,0.104816704217774,0.0937561602851395,0.0039551312949849,0.3525847932294103,21.93,21930000.0,2298630.323495784,2056072.5950531093,86736.02929901886,7732184.515520968,0.2,0.0007647112464353,0.0594944981486367,4.863639134348056e-07,7645448.486221949,0.8944772780714952,False
11,3,Kyle Massey,0.1063008227773636,0.0989286398172268,0.0030098744728863,0.3612374613497203,21.93,21930000.0,2331177.0435075834,2169505.0711917835,66006.54719039657,7921937.527399366,0.2,0.0007647112464353,0.0594944981486367,4.6093440957769065e-07,7855930.98020897,0.9306479219302273,False
11,3,Jennifer Grey,0.1095992372354506,0.0969031833365499,0.0030753190523106,0.3642714146640077,21.93,21930000.0,2403511.272573432,2125086.8105705394,67441.74681717146,7988472.123581689,0.2,0.0007647112464353,0.0594944981486367,4.7056879015814504e-07,7921030.376764517,0.8841592859663253,False
11,3,Rick Fox,0.1090309445626172,0.1015988116801196,0.0028028343294445,0.3749786693996442,21.93,21930000.0,2391048.6142581953,2228061.9401450227,61466.15684471789,8223282.219934197,0.2,0.0007647112464353,0.0594944981486367,4.4882035510851004e-07,8161816.06308948,0.931834646463791,False
11,3,Kurt Warner,0.1073333141361382,0.1003829523836237,0.0024884970011819,0.3614362043313727,21.93,21930000.0,2353819.5790055105,2201398.145772868,54572.73923591907,7926295.9609870035,0.2,0.0007647112464353,0.0594944981486367,4.5425655857103536e-07,7871723.221751085,0.9352450652581279,False
11,3,Margaret Cho,0.0139589966868088,0.0116498572545503,0.0002930028567267,0.0422965570062499,21.93,21930000.0,306120.797341717,255481.3695922881,6425.552648016531,927563.4951470604,0.2,0.0007647112464353,0.0594944981486367,3.9141644161037465e-06,921137.9424990439,0.8345769768366929,True
11,3,Brandy,0.1109562223001847,0.0990135519097153,0.002681409489072,0.3649117586212611,21.93,21930000.0,2433269.9550430505,2171367.1933800564,58803.310095348956,8002514.866564255,0.2,0.0007647112464353,0.0594944981486367,4.6053912139301985e-07,7943711.556468906,0.8923659246602745,False
11,3,The Situation,0.1113424850966654,0.0972051319857294,0.0048074482148953,0.3692855497416792,21.93,21930000.0,2441740.698169872,2131708.544447046,105427.33935265393,8098432.105835025,0.2,0.0007647112464353,0.0594944981486367,4.6910706132781083e-07,7993004.766482371,0.8730282236950054,False
11,3,Audrina Patridge,0.1058022732240644,0.0984221387597844,0.0025149807473514,0.3667696272183877,21.93,21930000.0,2320243.851803732,2158397.5030020718,55153.5277894162,8043257.924899242,0.2,0.0007647112464353,0.0594944981486367,4.63306474040415e-07,7988104.397109826,0.9302459745014117,False
11,3,Bristol Palin,0.1208589997629323,0.1039910375487627,0.0067431305726153,0.3914083922966169,21.93,21930000.0,2650437.864801105,2280523.453444366,147876.85345745352,8583586.043064808,0.2,0.0007647112464353,0.0594944981486367,4.384956269553087e-07,8435709.189607356,0.8604327170731473,False
11,4,Florence Henderson,0.1190983893938114,0.1040662771830631,0.0039047581875706,0.386606553442238,21.93,21930000.0,2611827.679406284,2282173.458624574,85631.34705342326,8478281.716988279,0.2,0.0009681176886116,0.0588452334455894,4.381785959530378e-07,8392650.369934855,0.8737840848456563,False
11,4,Kyle Massey,0.1193523901707648,0.1050908132711509,0.0033313301193011,0.393470790789075,21.93,21930000.0,2617397.916444872,2304641.5350363394,73056.06951627311,8628814.442004414,0.2,0.0009681176886116,0.0588452334455894,4.3390677070196144e-07,8555758.372488141,0.8805086611235101,False
11,4,Jennifer Grey,0.1320897031680928,0.1156616835532851,0.0039243996145565,0.4352830411299471,21.93,21930000.0,2896727.190476275,2536460.720323542,86062.08354722404,9545757.09197974,0.2,0.0009681176886116,0.0588452334455894,3.942499868960938e-07,9459695.008432517,0.8756298241210977,False
11,4,Rick Fox,0.1172701454521495,0.1067725683222212,0.0030980363817683,0.3913575531997894,21.93,21930000.0,2571734.2897656388,2341522.423306311,67939.93785217882,8582471.141671382,0.2,0.0009681176886116,0.0588452334455894,4.2707238802162645e-07,8514531.203819202,0.9104838056655119,False
11,4,Kurt Warner,0.1227339855245158,0.1101971634371394,0.0033482042067926,0.4029883143752676,21.93,21930000.0,2691556.3025526316,2416623.7941764668,73426.11825496172,8837533.734249618,0.2,0.0009681176886116,0.0588452334455894,4.1380027317843453e-07,8764107.615994656,0.8978537034074215,False
11,4,Brandy,0.1206350049292018,0.109022043189048,0.0041543344394463,0.4097219067303534,21.93,21930000.0,2645525.6580973957,2390853.407135823,91104.55425705735,8985201.41459665,0.2,0.0009681176886116,0.0588452334455894,4.1826051683254615e-07,8894096.860339593,0.9037347265251142,False
11,4,The Situation,0.0195584057255033,0.0158648837584238,0.000672343402714,0.0586555084353416,21.93,21930000.0,428915.8375602874,347916.90082223393,14744.49082151802,1286315.2999870412,0.2,0.0009681176886116,0.0588452334455894,2.8742413012860254e-06,1271570.8091655232,0.8111542413570391,True
11,4,Audrina Patridge,0.1203862221953652,0.1094335558261129,0.0032334702362221,0.406520574349384,21.93,21930000.0,2640069.8527443586,2399877.879266656,70910.00228035066,8914996.195481991,0.2,0.0009681176886116,0.0588452334455894,4.166876956330294e-07,8844086.19320164,0.9090205991223973,False
11,4,Bristol Palin,0.1288757534405948,0.1089150225432179,0.0047414157407158,0.4157718909710939,21.93,21930000.0,2826245.2729522437,2388506.4443727685,103979.24719389749,9117877.568996089,0.2,0.0009681176886116,0.0588452334455894,4.186715023040692e-07,9013898.321802191,0.8451164756404099,False
11,5,Florence Henderson,0.016872572441043,0.0143982990178254,0.0004634803119145,0.0559091941409116,21.93,21930000.0,370015.513632073,315754.69746091106,10164.123240284984,1226088.6275101914,0.1624035728786033,0.0016984583644815,0.0812957849085202,3.167005403358699e-06,1215924.5042699063,0.8533552941104072,True
11,5,Kyle Massey,0.1513825642550184,0.1167851658845823,0.0186280454699507,0.4547626593623156,21.93,21930000.0,3319819.634112553,2561098.68784889,408513.03715601884,9972945.11981558,0.1624035728786033,0.0016984583644815,0.0812957849085202,3.9045727300053535e-07,9564432.082659561,0.7714571784359958,False
11,5,Jennifer Grey,0.1389347999913145,0.118892646610366,0.0049274463696506,0.4386764585360191,21.93,21930000.0,3046840.163809527,2607315.7401653263,108058.89888643766,9620174.735694898,0.1624035728786033,0.0016984583644815,0.0812957849085202,3.835360639523188e-07,9512115.83680846,0.8557441808517272,False
11,5,Rick Fox,0.1315911169981319,0.1077060434503517,0.0058220405314375,0.4128818164381896,21.93,21930000.0,2885793.1957690325,2361993.532866213,127677.34885442436,9054498.234489499,0.1624035728786033,0.0016984583644815,0.0812957849085202,4.2337100534543936e-07,8926820.885635074,0.8184902287278307,False
11,5,Kurt Warner,0.1320467093453554,0.1152969575719396,0.0044240984111875,0.4350466800366709,21.93,21930000.0,2895784.335943644,2528462.2795526353,97020.47815734189,9540573.693204192,0.1624035728786033,0.0016984583644815,0.0812957849085202,3.954971417172139e-07,9443553.215046851,0.8731528270832676,False
11,5,Brandy,0.1365663910710502,0.1159666714333478,0.0051321678704575,0.4371007123014711,21.93,21930000.0,2994900.956188131,2543149.104533317,112548.44139913298,9585618.620771261,0.1624035728786033,0.0016984583644815,0.0812957849085202,3.932131250205956e-07,9473070.179372128,0.849159668962877,False
11,5,Audrina Patridge,0.1325503386199294,0.1106508679686222,0.0067014784329582,0.4223120192861621,21.93,21930000.0,2906828.925935052,2426573.534551885,146963.42203477334,9261302.582945535,0.1624035728786033,0.0016984583644815,0.0812957849085202,4.121035582303553e-07,9114339.160910761,0.8347837442037697,False
11,5,Bristol Palin,0.160055507278157,0.1126629179018877,0.0322677823733614,0.4524301660635062,21.93,21930000.0,3510017.2746099834,2470697.7895883974,707632.4674478155,9921793.541772692,0.1624035728786033,0.0016984583644815,0.0812957849085202,4.0474379321916194e-07,9214161.074324876,0.7038990398880386,False
11,6,Kyle Massey,0.1576543428610835,0.1141915135621779,0.0234912970337601,0.4560316403863141,21.93,21930000.0,3457359.7389435614,2504219.892418561,515164.143950359,10000773.873671869,0.0776096235933255,0.003005812255076,0.1052194895201146,3.993257955108769e-07,9485609.729721509,0.7243156863924597,False
11,6,Jennifer Grey,0.1612534193214772,0.1098641887498108,0.0293471291560366,0.4368444883440809,21.93,21930000.0,3536287.4857199946,2409321.6592833507,643582.5423918826,9579999.629385695,0.0776096235933255,0.003005812255076,0.1052194895201146,4.150544121381602e-07,8936417.086993812,0.6813138549997748,False
11,6,Rick Fox,0.1600063334043721,0.1117787223780474,0.0247792429987447,0.4422815221240659,21.93,21930000.0,3508938.8915578797,2451307.3817505795,543408.7989624713,9699233.780180765,0.0776096235933255,0.003005812255076,0.1052194895201146,4.079454088456464e-07,9155824.981218293,0.6985893620570466,False
11,6,Kurt Warner,0.1930383032900372,0.1074871856210371,0.0601301268270279,0.4555601020081609,21.93,21930000.0,4233329.991150516,2357193.9806693434,1318653.6813167217,9990433.037038969,0.0776096235933255,0.003005812255076,0.1052194895201146,4.2423304317237365e-07,8671779.355722247,0.5568179153519557,False
11,6,Brandy,0.1375221243321817,0.1114515117418185,0.0072688094734444,0.4283497100210413,21.93,21930000.0,3015860.1866047448,2444131.6524980795,159404.9917526357,9393709.140761435,0.0776096235933255,0.003005812255076,0.1052194895201146,4.091430958045293e-07,9234304.1490088,0.8104260480488927,False
11,6,Audrina Patridge,0.0183099874044665,0.015856666490944,0.0005310042920197,0.0578739687006234,21.93,21930000.0,401538.0237799503,347736.6961464019,11644.924123992023,1269176.133604671,0.0776096235933255,0.003005812255076,0.1052194895201146,2.8757307910011213e-06,1257531.2094806791,0.8660118732291405,True
11,6,Bristol Palin,0.1722154893863813,0.1167111766529064,0.0373192812183162,0.4700460165415172,21.93,21930000.0,3776685.6822433416,2559476.1039982373,818411.8371176743,10308109.142755471,0.0776096235933255,0.003005812255076,0.1052194895201146,3.9070480389837027e-07,9489697.305637797,0.6777042940141937,False
11,7,Kyle Massey,0.19609768598619,0.1426115366865506,0.0244925908081366,0.5498785506610656,21.93,21930000.0,4300422.2536771465,3127470.9995360547,537122.5164224356,12058836.61599717,0.164271047227926,0.003766470269542,0.0986036194197282,3.1974706732733185e-07,11521714.099574734,0.7272474224738883,False
11,7,Jennifer Grey,0.1886887815180614,0.1430498118013247,0.0143964219935369,0.5482059977185597,21.93,21930000.0,4137944.9786910866,3137082.3728030506,315713.5343182642,12022157.529968014,0.164271047227926,0.003766470269542,0.0986036194197282,3.1876742858334643e-07,11706443.99564975,0.7581256853239676,False
11,7,Rick Fox,0.0275651899047179,0.0233142953117308,0.0006766156927611,0.0875238292566902,21.93,21930000.0,604504.6146104636,511282.4961862564,14838.182142250922,1919397.575599216,0.164271047227926,0.003766470269542,0.0986036194197282,1.955862075461376e-06,1904559.393456965,0.8457875818131205,True
11,7,Kurt Warner,0.1884635010401075,0.1380227076994219,0.0189872656173387,0.5297412556661437,21.93,21930000.0,4133004.577809558,3026837.9798483225,416390.73498823773,11617225.736758532,0.164271047227926,0.003766470269542,0.0986036194197282,3.303776668193003e-07,11200835.001770295,0.7323577612518662,False
11,7,Brandy,0.1955490270523996,0.1434074022087665,0.0154577945885196,0.5408928082077326,21.93,21930000.0,4288390.163259123,3144924.3304382493,338989.43532623484,11861779.283995574,0.164271047227926,0.003766470269542,0.0986036194197282,3.1797257325045896e-07,11522789.848669339,0.7333577894526616,False
11,7,Bristol Palin,0.2036358144985227,0.1391836548033246,0.0317850856604363,0.5475935913017603,21.93,21930000.0,4465733.411952603,3052297.5498369085,697046.928533368,12008727.457247604,0.164271047227926,0.003766470269542,0.0986036194197282,3.2762194905653394e-07,11311680.528714236,0.6834930051282032,False
11,8,Kyle Massey,0.226073964651544,0.1612900252030723,0.0210770564295101,0.6205697198957948,21.93,21930000.0,4957802.04480836,3537090.2527033756,462219.84749915655,13609093.95731478,0.2,0.005422784788839,0.0935176363737582,2.8271817958773514e-07,13146874.109815624,0.7134391854969876,False
11,8,Jennifer Grey,0.2301633259266766,0.1630244308554871,0.0190058833228913,0.6377365374016444,21.93,21930000.0,5047481.737572018,3575125.768660832,416799.02127100626,13985562.26521806,0.2,0.005422784788839,0.0935176363737582,2.797103612565266e-07,13568763.243947053,0.7082989012220913,False
11,8,Kurt Warner,0.0462617776183958,0.0353278009499508,0.0017590878841078,0.130098786417044,21.93,21930000.0,1014520.7831714199,774738.674832421,38576.79729848405,2853066.386125775,0.2,0.005422784788839,0.0935176363737582,1.2907561500788037e-06,2814489.588827291,0.763649880498817,True
11,8,Brandy,0.2410037077081562,0.168211879684749,0.0207920858439642,0.6514399716898577,21.93,21930000.0,5285211.310039866,3688886.5214865454,455970.4425581349,14286078.579158578,0.2,0.005422784788839,0.0935176363737582,2.710844378353452e-07,13830108.136600442,0.6979638665494948,False
11,8,Bristol Palin,0.2564972240952269,0.1612395269993637,0.0376189423373128,0.6393130858852407,21.93,21930000.0,5624984.124408326,3535982.827096046,824983.4054572696,14020135.973463329,0.2,0.005422784788839,0.0935176363737582,2.828067233614181e-07,13195152.56800606,0.6286209434356376,False
11,9,Kyle Massey,0.3015759773219971,0.1698096714575943,0.0489591856646725,0.6903880765017177,21.93,21930000.0,6613561.182671396,3723926.095065043,1073674.941626268,15140210.51768267,0.2,0.0114784246208847,0.1173161807504069,2.6853372111532537e-07,14066535.576056402,0.5630742639566613,False
11,9,Jennifer Grey,0.3053873673860617,0.1768898154977349,0.0427879429537293,0.7073891142612485,21.93,21930000.0,6697144.966776333,3879193.653865326,938339.5889752836,15513043.27574918,0.2,0.0114784246208847,0.1173161807504069,2.577854656000763e-07,14574703.686773896,0.5792309518622492,False
11,9,Brandy,0.0680984530590934,0.049602247795911,0.0029961256010891,0.1795925593425918,21.93,21930000.0,1493399.0755859183,1087777.2941643281,65705.03443188396,3938464.8263830384,0.2,0.0114784246208847,0.1173161807504069,9.1930497727778e-07,3872759.7919511544,0.7283902286718311,True
11,9,Bristol Palin,0.324938202232847,0.1763340262794736,0.0690524782251799,0.7307519300841868,21.93,21930000.0,7125894.774966334,3867005.196308856,1514320.8474781953,16025389.826746216,0.2,0.0114784246208847,0.1173161807504069,2.5859798232403207e-07,14511068.97926802,0.5426694216554896,False
